vehicle_id,model,date,battery_health_pct,range_km,charge_cycles,temperature_c,mileage_km
EV-012,Rivian R1T,2024-01-05,99.94,309.18,2,31.45,619.78
EV-012,Rivian R1T,2024-01-06,99.95,309.18,2,23.08,672.09
EV-012,Rivian R1T,2024-01-07,99.91,309.06,2,23.94,689.09
EV-012,Rivian R1T,2024-01-08,99.87,309.07,3,32.38,906.85
EV-012,Rivian R1T,2024-01-09,99.93,309.18,4,21.47,1082.16
EV-012,Rivian R1T,2024-01-10,99.9,309.23,4,43.1,1369.53
EV-012,Rivian R1T,2024-01-11,99.84,309.06,4,36.03,1035.39
EV-012,Rivian R1T,2024-01-12,99.87,308.76,6,32.54,1188.95
EV-012,Rivian R1T,2024-01-13,99.84,309.09,5,27.66,1258.36
EV-012,Rivian R1T,2024-01-14,99.84,308.69,8,28.55,1085.54
EV-012,Rivian R1T,2024-01-15,99.81,308.86,7,22.16,2219.27
EV-012,Rivian R1T,2024-01-16,99.81,308.9,8,31.68,1459.77
EV-012,Rivian R1T,2024-01-17,99.8,309.08,8,32.54,1603.74
EV-012,Rivian R1T,2024-01-18,99.8,308.72,8,31.65,1670.67
EV-012,Rivian R1T,2024-01-19,99.76,308.88,12,34.52,1858.67
EV-012,Rivian R1T,2024-01-20,99.73,308.95,11,28.5,2108.16
EV-012,Rivian R1T,2024-01-21,99.78,308.89,8,33.54,2595.89
EV-012,Rivian R1T,2024-01-22,99.82,308.8,13,38.5,2958.9
EV-012,Rivian R1T,2024-01-23,99.79,308.42,14,24.88,3024.35
EV-012,Rivian R1T,2024-01-24,99.78,308.4,13,34.54,2585.19
EV-012,Rivian R1T,2024-01-25,99.73,308.24,13,33.62,3427.73
EV-012,Rivian R1T,2024-01-26,99.78,308.45,11,30.61,3978.3
EV-012,Rivian R1T,2024-01-27,99.78,308.47,15,31.66,3366.09
EV-012,Rivian R1T,2024-01-28,99.82,308.16,15,17.46,3947.68
EV-012,Rivian R1T,2024-01-29,99.78,308.64,17,33.74,3991.53
EV-012,Rivian R1T,2024-01-30,99.8,308.52,13,32.01,4488.24
EV-012,Rivian R1T,2024-01-31,99.68,308.69,14,26.62,3939.22
EV-012,Rivian R1T,2024-02-01,99.74,308.58,12,32.97,3034.13
EV-012,Rivian R1T,2024-02-02,99.62,307.62,14,26.59,3652.68
EV-012,Rivian R1T,2024-02-03,99.69,308.22,15,31.82,4484.32
EV-012,Rivian R1T,2024-02-04,99.55,307.62,17,31.98,5325.53
EV-012,Rivian R1T,2024-02-05,99.65,307.33,21,35.65,4973.58
EV-012,Rivian R1T,2024-02-06,99.79,307.98,20,27.61,5632.26
EV-012,Rivian R1T,2024-02-07,99.64,308.4,20,27.05,3059.95
EV-012,Rivian R1T,2024-02-08,99.59,307.76,19,24.81,5709.68
EV-012,Rivian R1T,2024-02-09,99.41,308.64,25,30.3,4699.05
EV-012,Rivian R1T,2024-02-10,99.59,308.24,21,24.69,4965.87
EV-012,Rivian R1T,2024-02-11,99.39,307.66,19,23.88,4724.68
EV-012,Rivian R1T,2024-02-12,99.6,308.5,23,35.15,6572.31
EV-012,Rivian R1T,2024-02-13,99.36,308.39,29,29.02,6177.37
EV-012,Rivian R1T,2024-02-14,99.42,308.38,19,25.34,6735.01
EV-012,Rivian R1T,2024-02-15,99.54,306.86,22,21.61,4415.5
EV-012,Rivian R1T,2024-02-16,99.52,307.37,23,20.99,4692.02
EV-012,Rivian R1T,2024-02-17,99.43,307.78,19,24.17,4279.46
EV-012,Rivian R1T,2024-02-18,99.56,306.69,24,27.26,6408.26
EV-012,Rivian R1T,2024-02-19,99.44,307.89,29,24.05,6392.05
EV-012,Rivian R1T,2024-02-20,99.64,308.1,28,29.72,5687.72
EV-012,Rivian R1T,2024-02-21,99.33,308.16,34,28.59,6663.08
EV-012,Rivian R1T,2024-02-22,99.39,308.08,21,23.96,4688.2
EV-012,Rivian R1T,2024-02-23,99.61,308.15,31,30.12,6029.3
EV-012,Rivian R1T,2024-02-24,99.56,307.39,35,27.86,6768.37
EV-012,Rivian R1T,2024-02-25,99.56,307.19,34,32.76,6565.4
EV-012,Rivian R1T,2024-02-26,99.53,307.0,38,29.63,5717.42
EV-012,Rivian R1T,2024-02-27,99.56,306.37,25,30.36,7321.59
EV-012,Rivian R1T,2024-02-28,99.43,307.17,31,31.32,9014.95
EV-012,Rivian R1T,2024-02-29,99.42,307.06,40,30.81,6883.89
EV-012,Rivian R1T,2024-03-01,99.38,307.42,24,39.48,8111.74
EV-012,Rivian R1T,2024-03-02,99.67,306.25,33,23.05,7421.24
EV-012,Rivian R1T,2024-03-03,99.07,307.47,38,38.35,7032.37
EV-012,Rivian R1T,2024-03-04,99.49,306.78,32,31.85,6163.47
EV-012,Rivian R1T,2024-03-05,99.12,306.92,41,43.74,10215.83
EV-012,Rivian R1T,2024-03-06,99.03,307.41,42,20.8,7230.1
EV-012,Rivian R1T,2024-03-07,99.6,306.58,45,32.07,7226.97
EV-012,Rivian R1T,2024-03-08,99.2,306.77,31,31.64,9440.38
EV-012,Rivian R1T,2024-03-09,99.46,307.13,31,26.01,7851.95
EV-012,Rivian R1T,2024-03-10,99.22,307.61,46,38.59,8087.4
EV-012,Rivian R1T,2024-03-11,99.37,307.67,31,27.49,9644.23
EV-012,Rivian R1T,2024-03-12,99.57,306.17,48,32.9,7383.79
EV-012,Rivian R1T,2024-03-13,99.2,305.27,44,27.01,6254.05
EV-012,Rivian R1T,2024-03-14,98.98,306.15,50,24.41,5955.38
EV-012,Rivian R1T,2024-03-15,99.29,307.63,37,25.15,10770.03
EV-012,Rivian R1T,2024-03-16,99.48,306.5,50,22.36,11992.68
EV-012,Rivian R1T,2024-03-17,99.41,305.06,36,33.9,10859.95
EV-012,Rivian R1T,2024-03-18,98.93,305.42,36,26.65,9602.18
EV-012,Rivian R1T,2024-03-19,99.29,306.43,34,32.97,11840.76
EV-012,Rivian R1T,2024-03-20,99.1,306.27,48,25.44,10167.95
EV-012,Rivian R1T,2024-03-21,98.79,307.21,42,21.28,11615.73
EV-012,Rivian R1T,2024-03-22,99.1,305.3,43,27.91,7801.17
EV-012,Rivian R1T,2024-03-23,99.55,305.95,36,26.4,9460.03
EV-012,Rivian R1T,2024-03-24,99.34,307.32,56,20.12,7514.09
EV-012,Rivian R1T,2024-03-25,99.26,306.72,55,22.08,6788.95
EV-012,Rivian R1T,2024-03-26,98.94,305.29,44,26.58,7658.89
EV-012,Rivian R1T,2024-03-27,99.23,305.67,52,28.64,8779.73
EV-012,Rivian R1T,2024-03-28,99.01,305.42,58,23.22,9816.23
EV-012,Rivian R1T,2024-03-29,99.06,306.72,42,21.29,7862.04
EV-012,Rivian R1T,2024-03-30,99.2,306.55,43,30.55,10453.56
EV-012,Rivian R1T,2024-03-31,98.71,305.58,50,27.89,12278.23
EV-012,Rivian R1T,2024-04-01,99.08,307.0,61,19.5,9672.68
EV-012,Rivian R1T,2024-04-02,98.79,304.3,46,30.88,14015.51
EV-012,Rivian R1T,2024-04-03,99.28,304.1,39,32.71,13344.91
EV-012,Rivian R1T,2024-04-04,99.1,306.87,39,18.84,9249.28
EV-012,Rivian R1T,2024-04-05,99.3,306.0,49,18.86,10961.97
EV-012,Rivian R1T,2024-04-06,98.66,305.15,38,37.59,8113.26
EV-012,Rivian R1T,2024-04-07,99.08,305.73,66,28.7,11451.31
EV-012,Rivian R1T,2024-04-08,98.75,306.27,62,23.67,11599.14
EV-012,Rivian R1T,2024-04-09,98.57,307.23,45,17.04,13509.48
EV-012,Rivian R1T,2024-04-10,98.9,306.41,48,23.28,14544.22
EV-012,Rivian R1T,2024-04-11,99.46,303.77,52,15.38,9942.42
EV-012,Rivian R1T,2024-04-12,98.95,304.69,42,33.78,9516.05
EV-012,Rivian R1T,2024-04-13,99.29,306.52,65,32.78,10481.31
EV-012,Rivian R1T,2024-04-14,98.63,305.09,65,16.24,15897.14
EV-012,Rivian R1T,2024-04-15,98.7,305.29,62,31.84,13573.08
EV-012,Rivian R1T,2024-04-16,99.07,305.5,52,28.25,8903.68
EV-012,Rivian R1T,2024-04-17,99.13,305.37,59,22.61,16916.11
EV-012,Rivian R1T,2024-04-18,98.38,306.84,60,24.62,15124.87
EV-012,Rivian R1T,2024-04-19,98.48,304.35,54,32.08,16769.71
EV-012,Rivian R1T,2024-04-20,98.46,304.07,56,24.1,11025.99
EV-012,Rivian R1T,2024-04-21,98.85,302.77,71,34.18,15360.56
EV-012,Rivian R1T,2024-04-22,98.91,305.78,73,35.82,13330.27
EV-012,Rivian R1T,2024-04-23,98.56,303.24,58,29.69,9162.67
EV-012,Rivian R1T,2024-04-24,99.12,302.97,69,22.82,15515.61
EV-012,Rivian R1T,2024-04-25,98.66,306.3,79,35.03,12457.04
EV-012,Rivian R1T,2024-04-26,99.02,305.39,49,20.0,16734.74
EV-012,Rivian R1T,2024-04-27,98.93,304.93,69,31.82,16491.11
EV-012,Rivian R1T,2024-04-28,99.12,302.5,69,35.98,12320.52
EV-012,Rivian R1T,2024-04-29,98.99,306.7,57,26.37,16345.48
EV-012,Rivian R1T,2024-04-30,98.62,306.63,52,36.33,17596.02
EV-012,Rivian R1T,2024-05-01,99.36,305.41,63,23.79,18499.77
EV-012,Rivian R1T,2024-05-02,98.76,305.66,63,39.31,10161.02
EV-012,Rivian R1T,2024-05-03,98.88,303.78,59,23.77,15662.83
EV-012,Rivian R1T,2024-05-04,98.91,303.18,51,29.61,18543.29
EV-012,Rivian R1T,2024-05-05,99.24,302.38,60,26.39,16186.22
EV-012,Rivian R1T,2024-05-06,99.26,304.98,67,31.7,14731.85
EV-012,Rivian R1T,2024-05-07,98.12,305.94,56,42.62,17408.34
EV-012,Rivian R1T,2024-05-08,99.24,304.39,69,30.71,13133.24
EV-012,Rivian R1T,2024-05-09,98.96,305.63,57,26.81,14076.59
EV-012,Rivian R1T,2024-05-10,98.44,302.96,83,26.74,12450.9
EV-012,Rivian R1T,2024-05-11,98.53,302.92,57,32.59,18839.07
EV-012,Rivian R1T,2024-05-12,99.04,304.18,86,24.36,11222.86
EV-012,Rivian R1T,2024-05-13,99.12,305.98,61,23.68,13685.17
EV-012,Rivian R1T,2024-05-14,98.22,301.83,69,26.02,18612.13
EV-012,Rivian R1T,2024-05-15,98.39,301.5,54,25.33,18908.19
EV-012,Rivian R1T,2024-05-16,98.61,301.79,77,39.73,19948.74
EV-012,Rivian R1T,2024-05-17,98.91,306.09,72,24.23,13311.14
EV-012,Rivian R1T,2024-05-18,98.7,301.19,78,34.51,20100.54
EV-012,Rivian R1T,2024-05-19,97.97,302.98,75,35.08,14654.28
EV-012,Rivian R1T,2024-05-20,98.77,304.75,69,32.55,13462.34
EV-012,Rivian R1T,2024-05-21,97.91,304.19,80,38.09,19205.34
EV-012,Rivian R1T,2024-05-22,98.4,304.81,90,29.01,14464.88
EV-012,Rivian R1T,2024-05-23,98.38,305.31,90,22.29,14043.02
EV-012,Rivian R1T,2024-05-24,97.98,301.58,73,37.16,12561.1
EV-012,Rivian R1T,2024-05-25,99.14,305.73,82,22.81,13328.43
EV-012,Rivian R1T,2024-05-26,98.84,302.72,59,20.45,12209.14
EV-012,Rivian R1T,2024-05-27,98.38,305.17,101,34.36,19838.66
EV-012,Rivian R1T,2024-05-28,97.8,301.43,80,34.17,18685.63
EV-012,Rivian R1T,2024-05-29,99.14,303.64,65,31.35,20440.97
EV-012,Rivian R1T,2024-05-30,98.21,300.46,88,24.14,16080.29
EV-012,Rivian R1T,2024-05-31,97.84,301.84,90,33.0,15148.65
EV-012,Rivian R1T,2024-06-01,98.16,300.99,71,23.18,13604.21
EV-012,Rivian R1T,2024-06-02,98.04,305.34,72,37.35,21823.21
EV-012,Rivian R1T,2024-06-03,98.07,304.77,105,24.02,13925.9
EV-012,Rivian R1T,2024-06-04,98.71,305.12,90,36.82,16825.0
EV-012,Rivian R1T,2024-06-05,98.74,301.58,73,20.22,21400.69
EV-012,Rivian R1T,2024-06-06,98.21,301.27,66,30.21,15198.92
EV-012,Rivian R1T,2024-06-07,98.94,305.06,68,40.22,23301.71
EV-012,Rivian R1T,2024-06-08,98.52,302.85,110,36.12,19485.07
EV-012,Rivian R1T,2024-06-09,98.26,299.85,111,39.32,18954.27
EV-012,Rivian R1T,2024-06-10,98.01,300.16,79,21.63,23427.11
EV-012,Rivian R1T,2024-06-11,98.11,304.36,103,22.02,25834.68
EV-012,Rivian R1T,2024-06-12,98.47,302.63,104,26.85,25569.82
EV-012,Rivian R1T,2024-06-13,97.73,302.7,92,26.19,25542.53
EV-012,Rivian R1T,2024-06-14,97.95,306.04,71,17.35,25394.31
EV-012,Rivian R1T,2024-06-15,97.74,302.87,97,33.57,21292.06
EV-012,Rivian R1T,2024-06-16,97.98,303.58,88,24.0,16134.63
EV-012,Rivian R1T,2024-06-17,97.55,299.7,108,29.13,16593.72
EV-012,Rivian R1T,2024-06-18,97.85,303.84,89,30.98,17229.21
EV-012,Rivian R1T,2024-06-19,98.41,301.4,73,29.88,24202.3
EV-012,Rivian R1T,2024-06-20,98.18,304.76,90,23.96,24051.84
EV-012,Rivian R1T,2024-06-21,97.94,305.22,118,23.82,20087.64
EV-012,Rivian R1T,2024-06-22,98.55,299.15,73,23.87,18081.12
EV-012,Rivian R1T,2024-06-23,98.44,302.51,70,26.87,21631.71
EV-012,Rivian R1T,2024-06-24,97.76,301.11,99,26.06,19561.26
EV-012,Rivian R1T,2024-06-25,97.57,302.66,86,36.73,19690.46
EV-012,Rivian R1T,2024-06-26,99.04,305.21,115,33.88,14960.72
EV-012,Rivian R1T,2024-06-27,98.03,304.55,83,30.95,21341.73
EV-012,Rivian R1T,2024-06-28,97.66,305.4,119,21.66,28588.43
EV-012,Rivian R1T,2024-06-29,99.05,298.85,84,21.37,21914.11
EV-012,Rivian R1T,2024-06-30,98.15,303.19,111,34.16,23162.74
EV-012,Rivian R1T,2024-07-01,98.14,298.63,124,23.33,17924.16
EV-012,Rivian R1T,2024-07-02,97.26,304.64,93,20.38,17554.01
EV-012,Rivian R1T,2024-07-03,98.65,303.92,108,28.79,26779.89
EV-012,Rivian R1T,2024-07-04,97.63,304.6,124,23.41,26197.34
EV-012,Rivian R1T,2024-07-05,99.04,300.21,115,24.27,23509.0
EV-012,Rivian R1T,2024-07-06,97.61,303.65,112,27.97,20254.74
EV-012,Rivian R1T,2024-07-07,97.96,302.77,92,30.55,20235.55
EV-012,Rivian R1T,2024-07-08,98.21,300.41,121,31.58,25467.24
EV-012,Rivian R1T,2024-07-09,98.0,298.37,120,28.9,21425.26
EV-012,Rivian R1T,2024-07-10,97.5,305.26,99,22.05,20143.26
EV-012,Rivian R1T,2024-07-11,98.75,302.67,115,34.42,24465.59
EV-012,Rivian R1T,2024-07-12,97.88,301.47,83,16.91,18812.96
EV-012,Rivian R1T,2024-07-13,97.46,301.64,118,24.88,27877.24
EV-012,Rivian R1T,2024-07-14,98.88,298.16,90,28.47,23593.54
EV-012,Rivian R1T,2024-07-15,98.87,298.48,136,25.3,15928.91
EV-012,Rivian R1T,2024-07-16,97.44,303.03,113,23.33,16378.08
EV-012,Rivian R1T,2024-07-17,97.57,301.27,122,39.08,24024.83
EV-012,Rivian R1T,2024-07-18,98.62,299.11,139,33.77,31350.78
EV-012,Rivian R1T,2024-07-19,97.42,302.08,100,27.18,18496.78
EV-012,Rivian R1T,2024-07-20,98.46,298.23,138,23.77,31332.83
EV-012,Rivian R1T,2024-07-21,98.58,298.1,89,41.37,23633.46
EV-012,Rivian R1T,2024-07-22,97.03,302.65,113,28.71,17465.31
EV-012,Rivian R1T,2024-07-23,97.22,301.97,124,34.87,24593.23
EV-012,Rivian R1T,2024-07-24,98.38,300.19,141,35.11,30076.77
EV-012,Rivian R1T,2024-07-25,98.72,305.11,113,23.72,28036.41
EV-012,Rivian R1T,2024-07-26,97.01,301.48,97,34.35,31758.07
EV-012,Rivian R1T,2024-07-27,97.96,301.87,105,38.79,23857.09
EV-012,Rivian R1T,2024-07-28,98.26,299.02,96,23.22,20096.33
EV-012,Rivian R1T,2024-07-29,97.47,297.94,99,31.42,27229.48
EV-012,Rivian R1T,2024-07-30,97.98,304.39,90,21.79,30001.53
EV-012,Rivian R1T,2024-07-31,97.96,297.9,121,31.75,19751.89
EV-012,Rivian R1T,2024-08-01,97.76,304.67,108,29.03,19563.6
EV-012,Rivian R1T,2024-08-02,98.51,297.14,124,27.17,27351.65
EV-012,Rivian R1T,2024-08-03,98.83,301.08,122,33.73,17488.58
EV-012,Rivian R1T,2024-08-04,97.19,302.55,115,29.37,18993.9
EV-012,Rivian R1T,2024-08-05,97.69,300.47,91,28.1,28365.17
EV-012,Rivian R1T,2024-08-06,98.26,304.16,98,19.65,20270.86
EV-012,Rivian R1T,2024-08-07,98.43,300.72,103,27.09,19214.76
EV-012,Rivian R1T,2024-08-08,97.11,300.27,98,23.44,27815.57
EV-012,Rivian R1T,2024-08-09,98.12,304.09,100,27.7,23792.02
EV-012,Rivian R1T,2024-08-10,97.08,303.44,96,44.81,19362.69
EV-012,Rivian R1T,2024-08-11,98.23,302.62,101,32.56,23470.98
EV-012,Rivian R1T,2024-08-12,98.77,299.1,156,19.58,29888.95
EV-012,Rivian R1T,2024-08-13,97.57,297.3,131,36.13,29413.37
EV-012,Rivian R1T,2024-08-14,98.35,301.14,113,43.04,34977.01
EV-012,Rivian R1T,2024-08-15,98.3,303.5,150,25.9,35263.95
EV-012,Rivian R1T,2024-08-16,97.73,303.81,124,22.02,34413.24
EV-012,Rivian R1T,2024-08-17,97.37,296.11,158,32.81,18380.12
EV-012,Rivian R1T,2024-08-18,98.55,299.79,157,28.08,21597.95
EV-012,Rivian R1T,2024-08-19,98.45,297.74,133,28.58,28621.34
EV-012,Rivian R1T,2024-08-20,97.74,298.05,152,21.95,30998.9
EV-012,Rivian R1T,2024-08-21,96.68,301.52,112,23.73,22854.78
EV-012,Rivian R1T,2024-08-22,98.21,303.48,135,32.67,20274.37
EV-012,Rivian R1T,2024-08-23,98.53,299.68,130,19.09,23904.39
EV-012,Rivian R1T,2024-08-24,96.85,302.93,119,34.47,26782.24
EV-012,Rivian R1T,2024-08-25,97.85,299.19,117,28.98,32405.92
EV-012,Rivian R1T,2024-08-26,98.2,296.82,114,26.46,23724.88
EV-012,Rivian R1T,2024-08-27,98.24,296.51,117,33.7,25593.32
EV-012,Rivian R1T,2024-08-28,98.31,295.39,113,26.5,35802.73
EV-012,Rivian R1T,2024-08-29,98.17,303.79,155,30.39,34155.64
EV-012,Rivian R1T,2024-08-30,98.05,303.71,111,32.54,23772.78
EV-012,Rivian R1T,2024-08-31,97.11,303.75,139,24.56,24673.05
EV-012,Rivian R1T,2024-09-01,96.5,301.71,126,26.7,24173.81
EV-012,Rivian R1T,2024-09-02,97.41,296.29,129,35.16,22204.61
EV-012,Rivian R1T,2024-09-03,97.81,295.11,103,38.48,21225.23
EV-012,Rivian R1T,2024-09-04,97.89,295.19,101,21.52,34614.42
EV-012,Rivian R1T,2024-09-05,96.65,301.71,115,28.83,22089.47
EV-012,Rivian R1T,2024-09-06,98.2,298.25,130,29.31,29963.15
EV-012,Rivian R1T,2024-09-07,96.35,300.22,166,23.11,34890.14
EV-012,Rivian R1T,2024-09-08,97.42,302.14,122,30.08,31271.24
EV-012,Rivian R1T,2024-09-09,97.2,294.62,165,31.82,20327.16
EV-012,Rivian R1T,2024-09-10,98.38,302.34,146,23.9,24180.42
EV-012,Rivian R1T,2024-09-11,97.78,301.87,127,32.18,34715.66
EV-012,Rivian R1T,2024-09-12,96.74,296.78,108,38.72,26729.99
EV-012,Rivian R1T,2024-09-13,97.82,300.52,128,32.12,20574.21
EV-012,Rivian R1T,2024-09-14,97.93,297.87,112,32.78,22023.84
EV-012,Rivian R1T,2024-09-15,96.55,299.59,169,23.54,30660.1
EV-012,Rivian R1T,2024-09-16,96.61,294.39,172,25.5,30196.02
EV-012,Rivian R1T,2024-09-17,97.02,301.82,135,34.43,23337.81
EV-012,Rivian R1T,2024-09-18,96.11,304.07,173,28.57,28264.68
EV-012,Rivian R1T,2024-09-19,98.32,302.53,159,30.05,40426.08
EV-012,Rivian R1T,2024-09-20,96.45,304.07,158,33.4,27449.51
EV-012,Rivian R1T,2024-09-21,97.46,303.15,127,20.53,34795.97
EV-012,Rivian R1T,2024-09-22,96.21,304.07,168,31.52,34795.96
EV-012,Rivian R1T,2024-09-23,98.52,295.69,124,25.37,32651.6
EV-012,Rivian R1T,2024-09-24,97.31,300.37,120,26.49,39258.69
EV-012,Rivian R1T,2024-09-25,96.29,298.27,126,38.39,31249.59
EV-012,Rivian R1T,2024-09-26,98.49,296.62,159,26.63,36186.52
EV-012,Rivian R1T,2024-09-27,98.06,295.43,146,41.77,27795.02
EV-012,Rivian R1T,2024-09-28,97.95,303.95,140,38.92,32197.03
EV-012,Rivian R1T,2024-09-29,96.6,303.26,184,23.38,22812.37
EV-012,Rivian R1T,2024-09-30,96.83,296.22,185,19.82,29196.35
EV-012,Rivian R1T,2024-10-01,97.9,295.98,167,25.77,32449.67
EV-012,Rivian R1T,2024-10-02,98.27,296.74,159,29.06,23074.32
EV-012,Rivian R1T,2024-10-03,97.72,299.54,130,27.59,39581.16
EV-012,Rivian R1T,2024-10-04,97.6,300.3,189,26.95,23082.54
EV-012,Rivian R1T,2024-10-05,96.45,298.49,189,37.31,23795.36
EV-012,Rivian R1T,2024-10-06,95.99,300.0,155,23.23,25410.91
EV-012,Rivian R1T,2024-10-07,95.93,296.28,116,26.07,27255.67
EV-012,Rivian R1T,2024-10-08,97.72,292.59,167,21.37,43211.45
EV-012,Rivian R1T,2024-10-09,97.34,295.77,151,29.37,32200.14
EV-012,Rivian R1T,2024-10-10,95.79,298.14,182,15.71,37736.79
EV-012,Rivian R1T,2024-10-11,97.2,298.35,142,29.59,43579.11
EV-012,Rivian R1T,2024-10-12,97.93,293.17,133,25.6,34885.8
EV-012,Rivian R1T,2024-10-13,97.57,302.39,118,25.25,25264.24
EV-012,Rivian R1T,2024-10-14,98.13,303.66,127,27.18,36214.32
EV-012,Rivian R1T,2024-10-15,96.18,301.43,122,24.28,28299.69
EV-012,Rivian R1T,2024-10-16,98.19,300.78,184,30.36,26184.42
EV-012,Rivian R1T,2024-10-17,95.64,299.83,196,24.95,36315.79
EV-012,Rivian R1T,2024-10-18,98.38,294.28,154,24.97,39557.29
EV-012,Rivian R1T,2024-10-19,98.01,296.08,168,23.13,45158.75
EV-012,Rivian R1T,2024-10-20,95.7,293.39,167,34.15,33291.56
EV-012,Rivian R1T,2024-10-21,98.34,292.4,201,25.82,37759.4
EV-012,Rivian R1T,2024-10-22,97.02,300.0,196,25.3,44872.77
EV-012,Rivian R1T,2024-10-23,97.63,301.66,131,21.34,34888.7
EV-012,Rivian R1T,2024-10-24,97.12,292.98,145,27.72,37081.1
EV-012,Rivian R1T,2024-10-25,96.27,296.36,204,33.03,29682.14
EV-012,Rivian R1T,2024-10-26,96.81,296.94,208,29.28,28811.79
EV-012,Rivian R1T,2024-10-27,98.05,296.08,140,29.41,46716.14
EV-012,Rivian R1T,2024-10-28,97.78,301.34,171,28.42,38209.6
EV-012,Rivian R1T,2024-10-29,96.47,294.42,175,29.27,26081.14
EV-012,Rivian R1T,2024-10-30,98.4,294.03,171,26.31,41173.86
EV-012,Rivian R1T,2024-10-31,97.29,303.21,151,19.89,41047.4
EV-012,Rivian R1T,2024-11-01,96.03,297.78,202,31.2,45257.52
EV-012,Rivian R1T,2024-11-02,95.76,295.21,150,39.09,29634.6
EV-012,Rivian R1T,2024-11-03,96.17,296.55,131,27.01,38246.95
EV-012,Rivian R1T,2024-11-04,98.23,303.08,205,46.18,31537.67
EV-012,Rivian R1T,2024-11-05,96.76,301.15,192,23.76,45073.19
EV-012,Rivian R1T,2024-11-06,95.77,301.9,175,26.3,27268.16
EV-012,Rivian R1T,2024-11-07,95.88,293.29,166,29.41,27609.61
EV-012,Rivian R1T,2024-11-08,96.81,298.25,173,39.77,43109.16
EV-012,Rivian R1T,2024-11-09,95.99,295.04,143,17.68,34983.96
EV-012,Rivian R1T,2024-11-10,98.18,297.47,217,22.0,31866.67
EV-012,Rivian R1T,2024-11-11,98.2,300.82,172,30.46,33890.38
EV-012,Rivian R1T,2024-11-12,97.75,301.25,188,35.14,29912.63
EV-012,Rivian R1T,2024-11-13,95.7,295.75,152,29.21,32297.31
EV-012,Rivian R1T,2024-11-14,97.15,297.21,135,13.73,38472.58
EV-012,Rivian R1T,2024-11-15,95.55,290.42,129,25.98,35555.47
EV-012,Rivian R1T,2024-11-16,95.76,298.84,190,31.6,50395.44
EV-012,Rivian R1T,2024-11-17,95.37,297.71,204,27.35,42479.33
EV-012,Rivian R1T,2024-11-18,97.79,296.08,201,27.75,38080.2
EV-012,Rivian R1T,2024-11-19,95.46,302.94,200,20.71,41825.7
EV-012,Rivian R1T,2024-11-20,95.37,297.02,193,24.88,44217.4
EV-012,Rivian R1T,2024-11-21,96.08,290.0,175,34.08,45183.64
EV-012,Rivian R1T,2024-11-22,98.19,296.87,148,29.66,32244.38
EV-012,Rivian R1T,2024-11-23,97.3,293.69,203,29.66,43363.64
EV-012,Rivian R1T,2024-11-24,95.07,291.46,172,33.64,47694.78
EV-012,Rivian R1T,2024-11-25,96.77,293.13,133,17.93,50688.11
EV-012,Rivian R1T,2024-11-26,95.77,297.62,170,31.76,29078.45
EV-012,Rivian R1T,2024-11-27,97.45,296.72,158,35.75,37971.63
EV-012,Rivian R1T,2024-11-28,97.57,298.14,197,26.49,44937.08
EV-012,Rivian R1T,2024-11-29,97.86,295.56,225,33.17,27384.21
EV-012,Rivian R1T,2024-11-30,97.41,300.97,187,25.6,28598.0
EV-012,Rivian R1T,2024-12-01,95.39,296.61,180,28.97,52114.75
EV-012,Rivian R1T,2024-12-02,97.22,290.64,232,28.53,41243.49
EV-012,Rivian R1T,2024-12-03,95.37,298.58,215,18.27,53138.36
EV-012,Rivian R1T,2024-12-04,95.45,290.37,207,34.03,38915.45
EV-012,Rivian R1T,2024-12-05,98.01,294.2,140,33.52,37490.76
EV-012,Rivian R1T,2024-12-06,96.94,289.04,166,42.31,44302.0
EV-012,Rivian R1T,2024-12-07,95.51,292.21,214,39.61,39072.98
EV-012,Rivian R1T,2024-12-08,95.78,295.86,143,31.57,48098.44
EV-012,Rivian R1T,2024-12-09,96.89,298.01,237,26.47,46994.48
EV-012,Rivian R1T,2024-12-10,96.95,293.71,196,41.1,42315.48
EV-012,Rivian R1T,2024-12-11,95.99,290.0,240,30.22,47176.32
EV-012,Rivian R1T,2024-12-12,95.04,290.62,169,34.9,42265.02
EV-012,Rivian R1T,2024-12-13,96.36,291.45,159,19.61,55022.42
EV-012,Rivian R1T,2024-12-14,96.72,289.24,179,21.59,46658.03
EV-012,Rivian R1T,2024-12-15,97.59,296.85,146,41.14,44618.99
EV-012,Rivian R1T,2024-12-16,94.86,301.78,209,23.85,35646.08
EV-012,Rivian R1T,2024-12-17,97.52,298.22,151,31.98,38479.37
EV-012,Rivian R1T,2024-12-18,96.92,291.01,225,29.86,37336.8
EV-012,Rivian R1T,2024-12-19,96.76,297.87,202,36.25,54728.53
EV-012,Rivian R1T,2024-12-20,97.2,295.84,211,25.16,36257.81
EV-012,Rivian R1T,2024-12-21,95.06,301.18,206,31.97,52836.93
EV-012,Rivian R1T,2024-12-22,94.92,302.12,181,30.68,46503.92
EV-012,Rivian R1T,2024-12-23,94.62,294.96,201,18.44,40392.79
EV-012,Rivian R1T,2024-12-24,97.66,297.92,169,29.27,37122.99
EV-012,Rivian R1T,2024-12-25,96.43,299.1,163,36.35,53417.54
EV-012,Rivian R1T,2024-12-26,94.78,301.07,226,14.8,48655.05
EV-012,Rivian R1T,2024-12-27,97.21,301.9,167,22.45,34220.64
